,Age,Job,Marital Status,Education,Default,Balance (euros),Housing Loan,Loan,Contact,Last Contact Day,Last Contact Month,Last Contact Duration,Campaign,Pdays,Previous,Poutcome,Subscription
33028,74.0,retired,married,tertiary,0,1843.0,0,0,cellular,15,mar,192,1,185.0,2,success,1
33029,34.0,services,married,secondary,0,244.0,0,0,cellular,4,feb,696,2,-1.0,0,unknown,0
33030,44.0,technician,married,secondary,0,2626.0,1,0,cellular,18,nov,170,2,188.0,3,failure,0
33031,25.0,services,single,secondary,0,79.0,0,1,cellular,21,jul,24,28,-1.0,0,unknown,0
33032,55.0,blue-collar,married,primary,0,135.0,1,0,cellular,15,may,641,6,-1.0,0,unknown,0
33033,52.0,unemployed,married,secondary,0,1639.0,0,0,cellular,8,aug,93,1,-1.0,0,unknown,0
33034,56.0,blue-collar,single,primary,0,533.0,0,1,cellular,11,jul,166,1,-1.0,0,unknown,0
33035,54.0,retired,married,primary,0,235.0,0,1,cellular,31,jul,28,5,-1.0,0,unknown,0
33036,51.0,services,married,unknown,0,224.0,1,0,unknown,29,may,52,3,-1.0,0,unknown,0
33037,25.0,blue-collar,married,secondary,0,267.0,0,0,cellular,7,jul,422,2,-1.0,0,unknown,0
33038,55.0,technician,married,secondary,0,756.0,0,0,cellular,11,aug,210,3,-1.0,0,unknown,0
33039,70.0,retired,married,secondary,0,1310.0,0,0,cellular,15,oct,634,1,-1.0,0,unknown,0
33040,32.0,admin.,married,secondary,0,506.0,1,0,unknown,23,may,188,6,-1.0,0,unknown,0
33041,45.0,blue-collar,married,secondary,0,521.0,1,0,unknown,17,jun,259,3,-1.0,0,unknown,0
33042,34.0,management,single,tertiary,0,2412.0,1,0,unknown,21,may,154,2,-1.0,0,unknown,0
33043,38.0,blue-collar,single,secondary,0,-56.0,1,1,unknown,6,jun,247,2,-1.0,0,unknown,0
33044,32.0,technician,married,secondary,0,0.0,0,0,unknown,2,jun,68,21,-1.0,0,unknown,0
33045,36.0,management,married,tertiary,0,1988.0,1,1,cellular,25,jul,102,2,-1.0,0,unknown,0
33046,29.0,technician,single,tertiary,0,2893.0,1,0,unknown,3,jun,250,1,-1.0,0,unknown,0
33047,34.0,management,married,tertiary,0,160.0,1,1,cellular,15,jul,130,1,-1.0,0,unknown,0
33048,67.0,retired,married,primary,0,10776.0,0,0,telephone,14,aug,176,2,99.0,17,other,0
33049,57.0,technician,married,primary,0,1276.0,1,0,cellular,30,jan,44,1,200.0,4,failure,0
33050,33.0,management,single,tertiary,0,0.0,1,1,cellular,21,nov,330,2,-1.0,0,unknown,0
33051,40.0,blue-collar,married,secondary,0,-31.0,1,0,unknown,14,may,117,4,-1.0,0,unknown,0
33052,34.0,management,married,tertiary,0,39.0,0,0,cellular,13,aug,160,1,-1.0,0,unknown,0
33053,37.0,management,married,tertiary,0,3556.0,0,0,cellular,9,nov,268,1,-1.0,0,unknown,1
33054,44.0,services,married,secondary,0,744.0,1,0,unknown,29,may,574,1,-1.0,0,unknown,0
33055,26.0,blue-collar,single,secondary,0,-29.0,1,0,cellular,10,jul,998,4,-1.0,0,unknown,1
33056,39.0,admin.,married,secondary,0,-288.0,0,0,unknown,23,may,151,9,-1.0,0,unknown,0
33057,32.0,blue-collar,married,secondary,0,-1500.0,1,0,unknown,27,may,157,2,-1.0,0,unknown,0
33059,50.0,self-employed,married,secondary,0,10052.0,0,0,cellular,13,aug,665,2,-1.0,0,unknown,1
33060,37.0,admin.,married,primary,0,7208.0,0,0,unknown,16,jun,117,1,-1.0,0,unknown,0
33061,33.0,blue-collar,married,secondary,0,25.0,1,0,unknown,23,may,3,3,-1.0,0,unknown,0
33062,32.0,technician,married,tertiary,0,1559.0,1,1,cellular,14,aug,144,7,-1.0,0,unknown,0
33063,30.0,management,single,tertiary,0,5.0,0,0,unknown,16,may,476,3,-1.0,0,unknown,0
33064,36.0,technician,divorced,secondary,0,3296.0,1,0,cellular,17,nov,130,1,-1.0,0,unknown,0
33065,36.0,blue-collar,single,unknown,0,43.0,0,1,cellular,5,feb,163,3,-1.0,0,unknown,0
33066,38.0,management,single,tertiary,0,0.0,0,0,unknown,18,jun,61,7,-1.0,0,unknown,0
33067,59.0,technician,divorced,secondary,0,0.0,0,0,cellular,5,aug,54,1,-1.0,0,unknown,0
33068,37.0,management,single,tertiary,0,6158.0,1,0,cellular,21,nov,14,9,-1.0,0,unknown,0
33069,35.0,technician,single,tertiary,0,4.0,1,0,cellular,24,jul,155,1,-1.0,0,unknown,0
33070,28.0,blue-collar,single,secondary,0,-284.0,1,0,unknown,12,may,162,1,-1.0,0,unknown,0
33071,49.0,blue-collar,married,secondary,0,1111.0,1,1,cellular,14,apr,104,3,-1.0,0,unknown,0
33072,34.0,services,single,primary,0,25.0,1,1,cellular,9,apr,96,4,314.0,8,other,0
33073,78.0,retired,married,primary,0,301.0,0,0,cellular,7,sep,537,2,-1.0,0,unknown,0
33074,45.0,admin.,married,secondary,0,205.0,0,0,cellular,4,may,552,1,90.0,2,success,1
33075,56.0,services,married,secondary,0,705.0,1,0,unknown,29,may,151,2,-1.0,0,unknown,0
33076,37.0,management,married,tertiary,0,412.0,1,0,unknown,21,may,110,4,-1.0,0,unknown,0
33077,47.0,self-employed,married,secondary,0,4420.0,1,1,cellular,20,nov,454,1,-1.0,0,unknown,1
33078,42.0,blue-collar,married,primary,0,2273.0,1,0,cellular,29,jul,98,2,-1.0,0,unknown,0
33079,36.0,unemployed,divorced,secondary,0,5.0,1,0,cellular,8,jul,305,1,-1.0,0,unknown,0
33080,29.0,blue-collar,married,secondary,0,3.0,0,0,cellular,22,jul,115,1,-1.0,0,unknown,0
33081,59.0,retired,married,primary,0,866.0,0,1,cellular,2,feb,88,1,208.0,1,other,0
33082,39.0,technician,married,secondary,0,311.0,0,0,cellular,14,aug,240,2,-1.0,0,unknown,0
33083,29.0,management,married,tertiary,0,1474.0,1,1,unknown,29,may,79,3,-1.0,0,unknown,0
33084,45.0,services,married,secondary,0,1621.0,0,0,cellular,18,aug,122,8,-1.0,0,unknown,0
33085,31.0,technician,single,tertiary,0,176.0,0,0,cellular,21,aug,241,4,-1.0,0,unknown,0
33086,38.0,admin.,married,secondary,0,-650.0,0,0,unknown,16,may,317,1,-1.0,0,unknown,0
33087,34.0,technician,married,tertiary,0,544.0,1,1,cellular,18,nov,58,2,-1.0,0,unknown,0
33088,47.0,blue-collar,married,primary,0,673.0,0,1,cellular,14,aug,106,6,-1.0,0,unknown,0
33089,35.0,technician,married,secondary,0,0.0,1,1,unknown,23,may,107,2,-1.0,0,unknown,0
33090,37.0,services,divorced,secondary,0,490.0,1,0,cellular,2,feb,73,1,-1.0,0,unknown,0
33091,34.0,technician,married,tertiary,0,0.0,0,0,cellular,6,oct,89,1,133.0,1,failure,0
33092,27.0,technician,single,secondary,0,911.0,0,0,cellular,4,feb,471,2,-1.0,0,unknown,0
33093,52.0,technician,married,secondary,0,1064.0,0,0,cellular,14,aug,106,2,-1.0,0,unknown,0
33094,22.0,student,single,unknown,0,1.0,0,0,telephone,15,jun,263,4,-1.0,0,unknown,0
33095,28.0,student,single,tertiary,0,844.0,0,0,cellular,16,apr,551,2,-1.0,0,unknown,1
33096,55.0,services,married,secondary,0,529.0,1,0,cellular,29,jul,137,2,-1.0,0,unknown,0
33097,48.0,services,married,secondary,0,51.0,1,1,cellular,2,feb,90,1,262.0,1,failure,0
33098,35.0,admin.,married,tertiary,0,286.0,0,0,cellular,30,apr,949,2,-1.0,0,unknown,1
33099,36.0,management,married,tertiary,0,361.0,0,0,cellular,5,jun,200,2,-1.0,0,unknown,0
33100,56.0,technician,married,secondary,0,378.0,1,1,cellular,20,apr,12,2,-1.0,0,unknown,0
33101,54.0,admin.,married,primary,0,976.0,1,0,unknown,3,jun,137,3,-1.0,0,unknown,0
33102,31.0,blue-collar,married,secondary,0,435.0,1,0,unknown,21,may,204,1,-1.0,0,unknown,0
33103,30.0,blue-collar,single,primary,0,1803.0,1,0,cellular,12,may,202,2,-1.0,0,unknown,0
33104,29.0,technician,single,secondary,0,1714.0,0,1,telephone,10,jul,45,1,-1.0,0,unknown,0
33105,60.0,blue-collar,married,unknown,0,231.0,1,0,unknown,12,may,57,2,-1.0,0,unknown,0
33106,55.0,retired,married,secondary,0,119.0,0,1,cellular,17,jul,521,1,-1.0,0,unknown,0
33107,38.0,blue-collar,married,secondary,0,84.0,0,1,telephone,11,jul,328,2,-1.0,0,unknown,0
33108,48.0,blue-collar,single,primary,0,623.0,1,0,cellular,2,feb,1425,2,-1.0,0,unknown,1
33109,49.0,management,divorced,tertiary,0,2370.0,1,1,unknown,17,nov,56,1,103.0,2,other,0
33110,35.0,blue-collar,married,primary,0,441.0,1,0,unknown,14,may,8,1,-1.0,0,unknown,0
33111,38.0,blue-collar,married,primary,0,0.0,1,0,cellular,31,jul,18,22,-1.0,0,unknown,0
33112,45.0,blue-collar,married,secondary,0,392.0,1,0,cellular,17,jul,80,2,-1.0,0,unknown,0
33113,48.0,technician,married,secondary,0,7020.0,0,0,cellular,6,aug,80,2,-1.0,0,unknown,0
33114,44.0,admin.,single,unknown,0,3.0,1,0,unknown,13,may,443,1,-1.0,0,unknown,0
33115,50.0,management,married,tertiary,0,1562.0,1,0,cellular,23,jul,92,2,-1.0,0,unknown,0
33116,60.0,blue-collar,married,secondary,0,576.0,0,0,cellular,22,may,190,1,-1.0,0,unknown,0
33117,28.0,services,married,secondary,0,222.0,1,0,unknown,29,may,101,23,-1.0,0,unknown,0
33118,31.0,management,single,tertiary,0,30.0,0,0,cellular,12,aug,348,2,-1.0,0,unknown,0
33119,26.0,admin.,single,secondary,0,483.0,1,0,cellular,18,may,305,2,-1.0,0,unknown,0
33120,38.0,services,married,secondary,0,1313.0,0,0,unknown,17,jun,33,2,-1.0,0,unknown,0
33121,44.0,admin.,divorced,secondary,0,445.0,1,0,cellular,17,apr,142,1,-1.0,0,unknown,0
33122,26.0,services,single,secondary,0,598.0,1,0,cellular,5,feb,401,2,272.0,1,other,0
33123,30.0,services,married,secondary,0,114.0,0,0,cellular,20,aug,185,4,-1.0,0,unknown,0
33124,38.0,management,married,tertiary,0,3228.0,0,0,cellular,27,aug,123,8,-1.0,0,unknown,0
33125,42.0,technician,divorced,secondary,0,58.0,0,0,cellular,19,aug,153,2,-1.0,0,unknown,0
33126,31.0,blue-collar,married,secondary,0,99.0,1,0,cellular,29,jan,653,3,-1.0,0,unknown,0
33127,43.0,blue-collar,married,primary,0,794.0,1,0,cellular,13,may,38,3,-1.0,0,unknown,0
33128,51.0,blue-collar,married,secondary,0,0.0,1,0,unknown,5,may,173,2,-1.0,0,unknown,0
33129,55.0,management,married,tertiary,0,0.0,0,0,unknown,29,may,206,2,-1.0,0,unknown,0
33130,32.0,services,married,primary,0,197.0,1,0,cellular,29,jul,313,6,-1.0,0,unknown,0
33131,32.0,student,single,tertiary,0,922.0,0,0,cellular,18,oct,338,2,-1.0,0,unknown,0
33132,44.0,entrepreneur,divorced,secondary,0,456.0,0,0,unknown,20,jun,110,3,-1.0,0,unknown,0
33133,31.0,technician,single,secondary,0,1626.0,0,0,cellular,7,may,356,2,286.0,3,failure,0
33134,32.0,entrepreneur,married,tertiary,0,0.0,1,1,cellular,18,nov,95,1,-1.0,0,unknown,0
33135,36.0,admin.,single,secondary,0,8785.0,1,0,cellular,20,nov,425,2,-1.0,0,unknown,0
33136,33.0,admin.,single,secondary,0,1590.0,1,0,cellular,20,apr,18,4,334.0,1,other,0
33137,30.0,blue-collar,married,primary,0,99.0,1,0,telephone,14,may,93,1,-1.0,0,unknown,0
33138,35.0,management,single,tertiary,0,7918.0,0,0,cellular,7,sep,497,1,-1.0,0,unknown,1
33139,21.0,student,single,primary,0,423.0,0,0,cellular,8,apr,104,5,-1.0,0,unknown,1
33140,34.0,services,single,secondary,0,719.0,1,0,unknown,15,may,362,3,-1.0,0,unknown,0
33141,49.0,management,married,tertiary,0,3237.0,1,0,unknown,5,may,232,3,-1.0,0,unknown,0
33142,45.0,management,married,tertiary,0,1063.0,1,0,cellular,16,jul,41,4,-1.0,0,unknown,0
33143,33.0,technician,married,secondary,0,8.0,0,0,cellular,29,aug,462,2,-1.0,0,unknown,0
33144,49.0,blue-collar,married,primary,0,0.0,1,1,telephone,23,jul,97,6,-1.0,0,unknown,0
33145,22.0,services,single,secondary,0,250.0,1,0,cellular,18,may,117,3,-1.0,0,unknown,0
33146,37.0,services,married,secondary,0,1399.0,1,0,cellular,17,apr,420,1,-1.0,0,unknown,0
33147,51.0,technician,married,secondary,0,12061.0,1,0,cellular,17,nov,150,1,188.0,1,failure,0
33148,42.0,blue-collar,married,primary,0,2111.0,1,0,cellular,7,may,86,2,-1.0,0,unknown,0
33149,50.0,blue-collar,married,primary,0,362.0,1,0,unknown,8,may,201,2,-1.0,0,unknown,0
33150,25.0,blue-collar,single,secondary,0,1857.0,1,0,cellular,12,oct,187,1,91.0,12,success,1
33151,58.0,services,divorced,secondary,0,183.0,0,0,cellular,22,aug,167,2,-1.0,0,unknown,0
33152,50.0,technician,single,tertiary,0,339.0,1,0,unknown,5,may,2,3,-1.0,0,unknown,0
33153,37.0,blue-collar,married,primary,0,8135.0,1,0,cellular,20,nov,358,1,184.0,1,failure,0
33154,42.0,blue-collar,married,primary,0,1461.0,1,0,cellular,7,may,757,2,170.0,3,failure,1
33155,48.0,technician,married,secondary,0,1637.0,1,0,unknown,11,jun,305,10,-1.0,0,unknown,0
33156,42.0,admin.,married,secondary,0,3165.0,1,0,unknown,16,jun,298,4,-1.0,0,unknown,0
33157,35.0,technician,married,secondary,0,251.0,1,1,unknown,1,jul,128,3,-1.0,0,unknown,0
33158,41.0,blue-collar,married,primary,0,191.0,1,0,unknown,8,may,67,1,-1.0,0,unknown,0
33159,36.0,blue-collar,married,primary,0,408.0,1,1,unknown,20,may,1063,2,-1.0,0,unknown,1
33160,41.0,blue-collar,divorced,primary,0,1887.0,0,0,unknown,12,jun,168,2,-1.0,0,unknown,0
33161,33.0,technician,single,secondary,0,4792.0,0,0,cellular,26,may,131,3,-1.0,0,unknown,0
33162,29.0,admin.,single,secondary,0,345.0,0,0,cellular,11,mar,60,3,-1.0,0,unknown,0
33163,36.0,technician,married,secondary,0,696.0,1,0,cellular,5,feb,590,5,-1.0,0,unknown,0
33164,46.0,management,married,tertiary,0,197.0,0,0,cellular,20,nov,118,4,-1.0,0,unknown,0
33165,41.0,technician,married,secondary,0,4004.0,0,0,cellular,17,apr,314,2,-1.0,0,unknown,1
33166,28.0,blue-collar,single,tertiary,0,1984.0,1,0,cellular,10,aug,89,1,98.0,3,failure,0
33167,32.0,technician,married,secondary,0,485.0,0,0,cellular,26,aug,98,14,-1.0,0,unknown,0
33168,33.0,management,single,tertiary,0,541.0,1,1,cellular,19,nov,140,1,182.0,1,failure,0
33169,30.0,student,single,secondary,0,336.0,0,0,cellular,29,jan,67,1,-1.0,0,unknown,0
33170,54.0,retired,married,tertiary,0,1778.0,0,0,cellular,14,aug,319,1,268.0,2,failure,0
33171,54.0,blue-collar,married,secondary,0,219.0,1,0,unknown,14,may,341,5,-1.0,0,unknown,0
33172,41.0,unemployed,married,secondary,0,274.0,1,0,cellular,29,jul,207,4,-1.0,0,unknown,0
33173,31.0,student,married,tertiary,0,0.0,0,0,cellular,11,may,247,2,367.0,4,other,0
33174,55.0,management,divorced,tertiary,0,407.0,1,1,cellular,25,aug,65,8,-1.0,0,unknown,0
33175,52.0,management,married,tertiary,0,31.0,0,0,cellular,10,mar,135,1,-1.0,0,unknown,1
33176,49.0,blue-collar,married,secondary,0,1127.0,1,1,cellular,10,jul,579,1,-1.0,0,unknown,0
33177,49.0,management,married,tertiary,0,1093.0,1,1,cellular,12,jan,243,2,91.0,2,success,1
33178,28.0,technician,single,secondary,0,922.0,1,0,cellular,7,apr,304,1,-1.0,0,unknown,0
33179,33.0,blue-collar,married,secondary,0,0.0,0,0,unknown,7,may,107,1,-1.0,0,unknown,0
33180,40.0,technician,married,secondary,0,694.0,1,0,cellular,4,feb,97,4,196.0,5,failure,0
33181,36.0,blue-collar,married,primary,0,23.0,1,0,unknown,6,may,400,2,-1.0,0,unknown,0
33182,42.0,blue-collar,married,secondary,0,2044.0,1,1,cellular,7,may,155,1,282.0,5,failure,0
33183,47.0,management,divorced,tertiary,0,-363.0,1,1,unknown,27,may,513,1,-1.0,0,unknown,0
33184,58.0,blue-collar,married,primary,0,0.0,1,0,cellular,31,jul,5,25,-1.0,0,unknown,0
33185,35.0,management,married,tertiary,0,178.0,0,0,cellular,14,aug,76,2,-1.0,0,unknown,0
33186,34.0,technician,single,tertiary,0,2481.0,0,0,cellular,23,aug,220,16,192.0,14,other,0
33187,43.0,housemaid,married,secondary,0,743.0,0,1,cellular,23,jul,323,3,-1.0,0,unknown,0
33188,59.0,blue-collar,married,primary,0,914.0,0,0,cellular,11,aug,139,8,-1.0,0,unknown,0
33189,38.0,technician,married,secondary,0,1931.0,0,0,cellular,2,jun,167,1,298.0,10,other,0
33190,46.0,management,divorced,secondary,0,361.0,1,0,unknown,19,may,86,7,-1.0,0,unknown,0
33191,36.0,blue-collar,married,secondary,0,74.0,1,0,cellular,8,may,168,2,-1.0,0,unknown,0
33192,45.0,blue-collar,married,primary,0,137.0,1,1,unknown,16,may,187,19,-1.0,0,unknown,0
33193,51.0,blue-collar,married,primary,0,863.0,0,0,cellular,19,nov,169,1,189.0,2,other,0
33194,38.0,blue-collar,single,primary,0,350.0,1,0,unknown,21,may,35,1,-1.0,0,unknown,0
33195,33.0,blue-collar,married,secondary,0,932.0,1,0,unknown,21,may,226,1,-1.0,0,unknown,0
33196,34.0,services,married,secondary,0,29.0,1,0,cellular,15,jul,387,5,-1.0,0,unknown,0
33197,45.0,retired,married,primary,0,-24.0,0,0,cellular,10,jul,164,5,-1.0,0,unknown,0
33198,40.0,unemployed,single,tertiary,0,72.0,0,0,cellular,30,apr,463,1,-1.0,0,unknown,1
33199,48.0,blue-collar,married,secondary,0,134.0,0,0,cellular,29,aug,200,7,-1.0,0,unknown,0
33200,53.0,technician,divorced,secondary,0,394.0,0,0,cellular,25,aug,103,5,-1.0,0,unknown,0
33201,55.0,blue-collar,married,primary,0,680.0,1,0,unknown,14,may,321,1,-1.0,0,unknown,0
33202,57.0,technician,divorced,secondary,0,372.0,0,0,cellular,14,aug,280,4,-1.0,0,unknown,0
33203,47.0,management,married,primary,0,1797.0,0,0,cellular,7,jul,62,4,-1.0,0,unknown,0
33204,54.0,admin.,divorced,secondary,0,7089.0,0,0,telephone,17,nov,40,1,-1.0,0,unknown,0
33205,46.0,housemaid,married,tertiary,0,184.0,0,0,cellular,3,jun,167,1,-1.0,0,unknown,0
33206,52.0,admin.,married,secondary,0,799.0,0,0,cellular,21,jul,128,2,-1.0,0,unknown,0
33207,54.0,management,single,tertiary,0,4393.0,1,0,unknown,16,may,1297,3,-1.0,0,unknown,1
33208,33.0,management,married,tertiary,0,621.0,0,0,cellular,12,aug,913,5,-1.0,0,unknown,0
33209,47.0,blue-collar,married,primary,0,209.0,0,0,cellular,27,aug,77,6,-1.0,0,unknown,0
33210,40.0,management,married,tertiary,0,158.0,0,0,telephone,30,apr,712,2,-1.0,0,unknown,1
33211,40.0,blue-collar,married,primary,0,2502.0,1,0,cellular,18,may,205,1,-1.0,0,unknown,0
33212,32.0,admin.,married,secondary,0,1293.0,1,0,unknown,7,may,161,2,-1.0,0,unknown,0
33213,54.0,blue-collar,married,primary,0,7073.0,0,0,cellular,26,aug,479,6,-1.0,0,unknown,0
33214,35.0,technician,married,secondary,0,128.0,0,1,cellular,29,jan,456,1,205.0,2,other,0
33215,43.0,admin.,married,secondary,0,2.0,1,1,cellular,22,jul,254,1,-1.0,0,unknown,0
33216,39.0,blue-collar,married,primary,0,976.0,1,0,cellular,30,jan,80,1,2.0,2,other,0
33217,39.0,management,married,tertiary,0,399.0,0,0,cellular,9,apr,504,1,-1.0,0,unknown,0
33218,41.0,blue-collar,married,primary,0,6596.0,1,0,cellular,20,nov,88,1,-1.0,0,unknown,0
33219,34.0,management,single,tertiary,0,417.0,1,0,cellular,12,feb,155,10,149.0,5,failure,0
33220,42.0,management,married,tertiary,0,1.0,0,0,unknown,14,may,253,1,-1.0,0,unknown,0
33221,35.0,technician,married,tertiary,0,-269.0,1,1,cellular,14,may,344,4,-1.0,0,unknown,0
33222,33.0,blue-collar,single,primary,0,577.0,1,0,cellular,15,may,59,4,-1.0,0,unknown,0
33223,35.0,management,married,tertiary,0,4943.0,1,0,cellular,18,nov,295,1,124.0,2,failure,0
33224,39.0,technician,married,tertiary,0,-1099.0,1,0,cellular,30,jul,56,9,-1.0,0,unknown,0
33225,55.0,technician,married,secondary,0,199.0,0,0,cellular,13,aug,15,17,-1.0,0,unknown,0
33226,62.0,retired,married,secondary,0,3.0,0,0,cellular,4,aug,151,1,-1.0,0,unknown,0
33227,45.0,admin.,single,unknown,0,13.0,1,0,unknown,5,may,98,1,-1.0,0,unknown,0
33228,37.0,services,single,secondary,0,594.0,1,0,cellular,29,jan,359,1,-1.0,0,unknown,0
33229,33.0,blue-collar,single,tertiary,0,457.0,1,0,cellular,23,jul,107,4,-1.0,0,unknown,0
33230,51.0,admin.,divorced,secondary,0,3029.0,1,1,cellular,31,jul,118,2,-1.0,0,unknown,0
33231,60.0,retired,married,unknown,0,0.0,0,0,cellular,28,aug,113,2,-1.0,0,unknown,0
33232,47.0,technician,married,secondary,0,-9.0,0,0,cellular,14,aug,457,2,-1.0,0,unknown,0
33233,36.0,technician,married,tertiary,0,-718.0,1,0,unknown,20,jun,11,20,-1.0,0,unknown,0
33234,57.0,management,divorced,unknown,0,0.0,0,0,cellular,27,mar,102,1,-1.0,0,unknown,0
33235,30.0,self-employed,married,secondary,0,1772.0,1,0,cellular,13,apr,158,4,-1.0,0,unknown,0
33236,35.0,admin.,divorced,secondary,0,0.0,0,1,cellular,14,jul,245,2,-1.0,0,unknown,0
33237,51.0,blue-collar,married,secondary,0,528.0,1,0,cellular,17,apr,324,3,-1.0,0,unknown,0
33238,37.0,blue-collar,married,secondary,0,32.0,1,0,unknown,20,may,146,2,-1.0,0,unknown,0
33239,31.0,blue-collar,married,secondary,0,932.0,1,0,unknown,21,may,229,2,-1.0,0,unknown,0
33240,36.0,management,married,tertiary,0,753.0,0,0,cellular,26,may,71,5,40.0,4,failure,0
33241,35.0,technician,divorced,secondary,0,473.0,1,1,unknown,26,may,434,4,-1.0,0,unknown,0
33242,51.0,management,married,tertiary,0,-321.0,0,0,cellular,6,feb,470,2,9.0,2,other,0
33243,34.0,self-employed,single,tertiary,0,1943.0,1,0,cellular,16,apr,478,2,-1.0,0,unknown,0
33244,28.0,technician,single,secondary,0,390.0,0,1,cellular,23,jul,475,2,-1.0,0,unknown,0
33245,40.0,management,married,tertiary,0,1598.0,1,1,cellular,6,may,1074,4,344.0,3,failure,1
33246,52.0,technician,married,secondary,0,306.0,0,0,cellular,25,aug,265,4,-1.0,0,unknown,0
33247,46.0,technician,divorced,secondary,1,-1361.0,1,1,cellular,18,nov,78,1,-1.0,0,unknown,0
33248,34.0,management,married,tertiary,0,0.0,1,0,unknown,20,may,150,1,-1.0,0,unknown,0
33249,51.0,blue-collar,married,unknown,0,41.0,1,0,telephone,9,jul,16,43,-1.0,0,unknown,0
33250,36.0,technician,married,tertiary,0,376.0,0,0,cellular,16,sep,173,1,-1.0,0,unknown,1
33251,48.0,management,married,secondary,0,2892.0,0,0,cellular,7,jul,407,1,385.0,1,success,1
33252,32.0,services,married,secondary,1,-790.0,1,0,unknown,3,jun,159,1,-1.0,0,unknown,0
33253,55.0,management,married,tertiary,0,4982.0,1,0,telephone,18,nov,51,1,-1.0,0,unknown,0
33254,41.0,admin.,married,secondary,0,1327.0,1,1,cellular,18,nov,425,2,176.0,2,failure,0
33255,27.0,admin.,single,secondary,0,3529.0,0,1,cellular,5,mar,162,1,179.0,2,failure,0
33256,29.0,admin.,married,secondary,0,-211.0,1,0,cellular,18,may,58,1,-1.0,0,unknown,0
33257,35.0,management,married,tertiary,0,3889.0,1,0,cellular,19,nov,265,2,-1.0,0,unknown,0
33258,30.0,admin.,married,secondary,0,2678.0,1,0,cellular,18,may,23,5,-1.0,0,unknown,0
33259,50.0,admin.,single,secondary,0,1651.0,1,0,unknown,26,may,41,2,-1.0,0,unknown,0
33260,30.0,technician,single,secondary,0,768.0,0,1,unknown,14,may,749,2,-1.0,0,unknown,0
33261,34.0,blue-collar,single,secondary,0,1923.0,0,0,cellular,11,aug,159,1,-1.0,0,unknown,0
33262,61.0,retired,married,tertiary,0,32685.0,0,0,cellular,2,mar,1447,2,-1.0,0,unknown,1
33263,36.0,management,single,tertiary,0,2646.0,0,0,cellular,13,oct,169,1,182.0,10,success,1
33264,30.0,management,single,tertiary,0,409.0,1,0,cellular,14,aug,120,4,-1.0,0,unknown,0
33265,47.0,housemaid,single,primary,0,46.0,0,0,cellular,4,feb,371,1,-1.0,0,unknown,0
33266,32.0,technician,single,tertiary,0,1710.0,1,0,cellular,15,may,439,1,175.0,3,other,0
33267,37.0,housemaid,married,secondary,0,187.0,0,0,unknown,12,jun,165,1,-1.0,0,unknown,0
33268,38.0,blue-collar,married,primary,0,3289.0,0,0,cellular,20,nov,340,2,164.0,2,failure,0
33269,28.0,admin.,single,tertiary,0,1540.0,1,0,unknown,2,jun,442,11,-1.0,0,unknown,0
33270,45.0,technician,married,tertiary,0,377.0,1,0,unknown,19,jun,835,3,-1.0,0,unknown,1
33271,33.0,blue-collar,married,primary,0,3512.0,1,0,cellular,19,nov,251,1,183.0,2,failure,0
33272,41.0,unemployed,married,secondary,0,0.0,1,1,telephone,27,apr,89,12,-1.0,0,unknown,0
33273,35.0,technician,married,secondary,0,2789.0,1,0,cellular,4,sep,256,2,94.0,1,failure,0
33274,29.0,blue-collar,single,primary,0,231.0,1,0,unknown,28,may,122,1,-1.0,0,unknown,0
33275,33.0,student,married,tertiary,0,476.0,1,0,cellular,12,aug,113,1,-1.0,0,unknown,0
33276,42.0,admin.,married,tertiary,0,1536.0,0,0,cellular,5,feb,132,1,182.0,3,success,0
33277,32.0,technician,married,secondary,0,484.0,1,0,cellular,15,feb,83,6,187.0,3,success,1
33278,42.0,technician,single,secondary,0,146.0,0,0,cellular,8,aug,229,2,-1.0,0,unknown,0
33279,53.0,services,married,secondary,0,341.0,0,0,cellular,12,aug,90,2,104.0,2,success,0
33280,34.0,management,single,tertiary,0,1891.0,1,0,unknown,9,may,162,5,-1.0,0,unknown,0
33281,48.0,technician,married,secondary,0,566.0,0,0,cellular,7,aug,51,3,-1.0,0,unknown,0
33282,35.0,services,married,secondary,0,-50.0,0,0,cellular,2,feb,71,1,-1.0,0,unknown,0
33283,39.0,management,single,tertiary,0,968.0,1,0,cellular,7,may,59,1,258.0,6,failure,0
33284,38.0,technician,divorced,tertiary,0,82.0,0,0,cellular,29,aug,38,13,-1.0,0,unknown,0
33285,40.0,blue-collar,married,primary,0,3090.0,1,0,cellular,13,apr,664,1,-1.0,0,unknown,0
33286,26.0,services,single,secondary,0,-481.0,1,1,cellular,6,may,595,5,-1.0,0,unknown,0
33287,56.0,retired,married,secondary,0,2330.0,0,0,cellular,8,may,209,1,-1.0,0,unknown,0
33288,50.0,admin.,married,secondary,0,0.0,1,1,unknown,26,jun,626,2,-1.0,0,unknown,0
33289,34.0,management,single,tertiary,0,220.0,1,0,telephone,8,may,63,1,-1.0,0,unknown,0
33290,73.0,retired,married,primary,0,508.0,0,0,cellular,9,mar,176,1,-1.0,0,unknown,1
33291,53.0,management,married,tertiary,0,349.0,0,0,cellular,7,aug,146,2,-1.0,0,unknown,0
33292,49.0,blue-collar,married,secondary,0,3677.0,1,0,cellular,23,jul,276,3,-1.0,0,unknown,0
